GEOIDFQ,NAME,GEOTYPE,Year,Number of Sales,Median Sales Price,Median Sales Price MOE,Median Household Income (MSA),Median Household Income MOE (MSA),Sales Price to Income Index (MSA),Median Sales Price (2024 Dollars),"Median Household Income (MSA, 2024 Dollars)"
0500000US39159,Union County,COUNTY,2022,948,394500.0,13589.88199296543,75777,1639.0,5.206065164891721,422853.9081854061,81223.32218140816
0500000US39159,Union County,COUNTY,2023,883,416000.0,15326.596672507456,77390,1550.0,5.375371495025197,428269.6667563718,79672.57093816253
0500000US39159,Union County,COUNTY,2024,981,450080.0,16124.591337872718,82938,1487.0,5.42670428512865,450080.0,82938.0
M100000US3901630,Amanda,PLACE,2018,11,117000.0,21167.745341992588,64052,1189.0,1.8266408543058765,146159.25880202465,80015.32345972037
M100000US3901630,Amanda,PLACE,2021,16,214950.0,23254.120321161,71839,1250.0,2.992107351160233,248837.32719489242,83164.57198582869
M100000US3901630,Amanda,PLACE,2022,11,200000.0,36794.18196855748,75777,1639.0,2.639323277511646,214374.60491021856,81223.32218140816
M100000US3901630,Amanda,PLACE,2024,15,245000.0,28648.351024167776,82938,1487.0,2.954013841664858,245000.0,82938.0
M100000US3902582,Ashley,PLACE,2012,12,35250.0,13607.675121009104,53699,1282.0,0.6564368051546584,48161.26401386796,73367.70826328215
M100000US3902582,Ashley,PLACE,2013,13,44000.0,20938.56884319553,54079,1130.0,0.8136245122875793,59248.34196868951,72820.25193919908
M100000US3902582,Ashley,PLACE,2014,14,86250.0,27827.365329439715,56371,981.0,1.5300420428943962,114286.2777524331,74694.86102240472
M100000US3902582,Ashley,PLACE,2015,12,72700.0,25166.68527664021,58192,1604.0,1.249312620291449,96217.52996620495,77016.37556799724
M100000US3902582,Ashley,PLACE,2016,16,80500.0,23920.47388403369,60294,1005.0,1.3351245563405978,105213.4500243743,78804.22056856676
M100000US3902582,Ashley,PLACE,2018,11,132000.0,21927.81680855463,64052,1189.0,2.0608255792168864,164897.62531510473,80015.32345972037
M100000US3902582,Ashley,PLACE,2020,13,109000.0,28653.13919605586,66715,579.0,1.6338154837742636,132112.24020617362,80861.17527848508
M100000US3902582,Ashley,PLACE,2021,14,162450.0,47921.05147072684,71839,1250.0,2.2613065326633164,188060.58991770307,83164.57198582869
M100000US3902582,Ashley,PLACE,2022,14,180000.0,27609.438359207445,75777,1639.0,2.3753909497604813,192937.1444191967,81223.32218140816
M100000US3902582,Ashley,PLACE,2023,13,205000.0,50064.91880673196,77390,1550.0,2.648921049231167,211046.35020446207,79672.57093816253
M100000US3902582,Ashley,PLACE,2024,11,235000.0,31656.12520092176,82938,1487.0,2.8334418481275168,235000.0,82938.0
M100000US3902680,Ashville,PLACE,2012,30,115250.0,11233.389486835064,53699,1282.0,2.146222462243245,157463.42347796547,73367.70826328215
M100000US3902680,Ashville,PLACE,2013,37,125000.0,8811.406510719517,54079,1130.0,2.3114332735442593,168319.15332014064,72820.25193919908
M100000US3902680,Ashville,PLACE,2014,43,131400.0,10272.177864147454,56371,981.0,2.3309857905660714,174112.65967153286,74694.86102240472
M100000US3902680,Ashville,PLACE,2015,56,149950.0,7934.72774796905,58192,1604.0,2.5768146824305744,198456.92735120267,77016.37556799724
M100000US3902680,Ashville,PLACE,2016,61,149000.0,8710.212193657024,60294,1005.0,2.4712243340962616,194742.9074985313,78804.22056856676
M100000US3902680,Ashville,PLACE,2017,73,160000.0,9252.235521776247,63764,1469.0,2.50925286995797,204757.83289817235,81601.11535574413
M100000US3902680,Ashville,PLACE,2018,67,175000.0,10424.878060377481,64052,1189.0,2.732155123961781,218614.2759859343,80015.32345972037
M100000US3902680,Ashville,PLACE,2019,52,198000.0,12555.343800681407,67207,1091.0,2.9461216837531805,242944.34339759912,82462.42670061841
M100000US3902680,Ashville,PLACE,2020,63,235000.0,11235.603313609963,66715,579.0,3.5224462264857976,284829.1417289064,80861.17527848508
M100000US3902680,Ashville,PLACE,2021,74,260000.0,12179.083365941091,71839,1250.0,3.61920405350854,300989.55603941396,83164.57198582869
M100000US3902680,Ashville,PLACE,2022,63,299900.0,17484.42215786006,75777,1639.0,3.957665254628713,321454.72006287274,81223.32218140816
M100000US3902680,Ashville,PLACE,2023,45,295316.0,19020.98958294875,77390,1550.0,3.8159452125597624,304026.16564380936,79672.57093816253
M100000US3902680,Ashville,PLACE,2024,80,336457.5,12610.13301225432,82938,1487.0,4.056735151558996,336457.5,82938.0
M100000US3903758,Baltimore,PLACE,2012,16,69000.0,15462.88967423632,53699,1282.0,1.2849401292389058,94273.11253778411,73367.70826328215
M100000US3903758,Baltimore,PLACE,2013,20,91000.0,22262.376900084775,54079,1130.0,1.6827234231402208,122536.34361706238,72820.25193919908
M100000US3903758,Baltimore,PLACE,2014,16,94950.0,13868.007444085271,56371,981.0,1.684376718525483,125814.28489963505,74694.86102240472
M100000US3903758,Baltimore,PLACE,2015,22,100100.0,22627.661873965022,58192,1604.0,1.7201677206488863,132481.08321344038,77016.37556799724
M100000US3903758,Baltimore,PLACE,2016,36,124750.0,14084.816385851424,60294,1005.0,2.0690284273725412,163048.17255330054,78804.22056856676
M100000US3903758,Baltimore,PLACE,2017,33,119900.0,16951.46610452085,63764,1469.0,1.8803713694247537,153440.4010280679,81601.11535574413
M100000US3903758,Baltimore,PLACE,2018,25,149900.0,14631.401595824713,64052,1189.0,2.3402860176106914,187258.7426873803,80015.32345972037
M100000US3903758,Baltimore,PLACE,2019,26,138250.0,21908.589548396845,67207,1091.0,2.057077387772107,169631.59330665696,82462.42670061841
M100000US3903758,Baltimore,PLACE,2020,43,169000.0,14990.629782685264,66715,579.0,2.5331634564940417,204834.5742646178,80861.17527848508
M100000US3903758,Baltimore,PLACE,2021,36,180750.0,23273.229337891804,71839,1250.0,2.516042817967956,209245.62405432336,83164.57198582869
M100000US3903758,Baltimore,PLACE,2022,42,231000.0,18125.775719062065,75777,1639.0,3.048418385525951,247602.66867130244,81223.32218140816
M100000US3903758,Baltimore,PLACE,2023,32,223500.0,20417.304398730696,77390,1550.0,2.8879700219666624,230091.99644242573,79672.57093816253
M100000US3903758,Baltimore,PLACE,2024,39,230000.0,21733.442735033917,82938,1487.0,2.7731558513588466,230000.0,82938.0
M100000US390410577499999,Berkshire Township (Delaware),COUSUB,2012,39,280000.0,86684.25810443387,53699,1282.0,5.2142497998100525,382557.5581243413,73367.70826328215
M100000US390410577499999,Berkshire Township (Delaware),COUSUB,2013,40,338222.5,41170.798167325636,54079,1130.0,6.254229922890586,455434.5986705701,72820.25193919908
M100000US390410577499999,Berkshire Township (Delaware),COUSUB,2014,41,324900.0,33292.78734220832,56371,981.0,5.763601852016108,430511.43932481756,74694.86102240472
M100000US390410577499999,Berkshire Township (Delaware),COUSUB,2015,56,354500.0,30091.105044093496,58192,1604.0,6.091902667033269,469176.26372791827,77016.37556799724
M100000US390410577499999,Berkshire Township (Delaware),COUSUB,2016,50,386812.5,25923.19457841723,60294,1005.0,6.415439347198726,505563.6973609103,78804.22056856676
M100000US390410577499999,Berkshire Township (Delaware),COUSUB,2017,53,397000.0,32967.19895397715,63764,1469.0,6.226083683583213,508055.3728785901,81601.11535574413
M100000US390410577499999,Berkshire Township (Delaware),COUSUB,2018,65,403863.0,19600.780485875894,64052,1189.0,6.30523637044901,504515.5276714708,80015.32345972037
M100000US390410577499999,Berkshire Township (Delaware),COUSUB,2019,66,412500.0,36176.24361197971,67207,1091.0,6.137753507819126,506134.0487449982,82462.42670061841
M100000US390410577499999,Berkshire Township (Delaware),COUSUB,2020,102,449920.0,20227.163897794577,66715,579.0,6.743910664768043,545320.5423262536,80861.17527848508
M100000US390410577499999,Berkshire Township (Delaware),COUSUB,2021,124,436749.5,19354.28903152169,71839,1250.0,6.079559849107031,505603.9927132155,83164.57198582869
M100000US390410577499999,Berkshire Township (Delaware),COUSUB,2022,128,551950.0,18753.97805837659,75777,1639.0,7.283872415112765,591620.3159009757,81223.32218140816
M100000US390410577499999,Berkshire Township (Delaware),COUSUB,2023,111,530000.0,18504.351877120163,77390,1550.0,6.848430029719602,545632.0273578776,79672.57093816253
M100000US390410577499999,Berkshire Township (Delaware),COUSUB,2024,101,533000.0,25457.53932029275,82938,1487.0,6.426487255540283,533000.0,82938.0
M100000US390410578899999,Berlin Township (Delaware),COUSUB,2012,89,290000.0,19004.435925039023,53699,1282.0,5.400473006946125,396220.3280573535,73367.70826328215
M100000US390410578899999,Berlin Township (Delaware),COUSUB,2013,103,294900.0,19318.96677501026,54079,1130.0,5.4531333789456164,397098.54651287576,72820.25193919908
M100000US390410578899999,Berlin Township (Delaware),COUSUB,2014,85,315000.0,22687.234630461757,56371,981.0,5.587979634918664,417393.3622262774,74694.86102240472
M100000US390410578899999,Berlin Township (Delaware),COUSUB,2015,102,331000.0,62260.17356365752,58192,1604.0,5.6880670882595545,438074.31112536235,77016.37556799724
M100000US390410578899999,Berlin Township (Delaware),COUSUB,2016,107,350000.0,20370.374442545944,60294,1005.0,5.804889375393903,457449.7827146708,78804.22056856676
M100000US390410578899999,Berlin Township (Delaware),COUSUB,2017,111,361000.0,15900.590256662954,63764,1469.0,5.66150178784267,461984.86047650134,81601.11535574413
M100000US390410578899999,Berlin Township (Delaware),COUSUB,2018,94,395000.0,17699.352982454464,64052,1189.0,6.166864422656592,493443.65151110885,80015.32345972037
M100000US390410578899999,Berlin Township (Delaware),COUSUB,2019,132,401000.0,16728.756957384543,67207,1091.0,5.96664037972235,492023.64496180427,82462.42670061841
M100000US390410578899999,Berlin Township (Delaware),COUSUB,2020,134,470306.5,16640.870082275254,66715,579.0,7.049486622198906,570029.7733809614,80861.17527848508
M100000US390410578899999,Berlin Township (Delaware),COUSUB,2021,133,525000.0,20701.077131743536,71839,1250.0,7.308008184969167,607767.3727718936,83164.57198582869
M100000US390410578899999,Berlin Township (Delaware),COUSUB,2022,145,575900.0,23902.18019443872,75777,1639.0,7.5999313775947845,617291.6748389744,81223.32218140816
M100000US390410578899999,Berlin Township (Delaware),COUSUB,2023,133,608000.0,26807.987290839897,77390,1550.0,7.856312185036827,625932.5898746973,79672.57093816253
M100000US390410578899999,Berlin Township (Delaware),COUSUB,2024,162,664249.0,26265.2616123969,82938,1487.0,8.008982613518532,664249.0,82938.0
M100000US390410942899999,Brown Township (Delaware),COUSUB,2012,11,120000.0,101891.16411494397,53699,1282.0,2.2346784856328794,163953.23919614626,73367.70826328215
M100000US390410942899999,Brown Township (Delaware),COUSUB,2014,11,139500.0,46229.35313970996,56371,981.0,2.47467669546398,184845.63184306573,74694.86102240472
M100000US390410942899999,Brown Township (Delaware),COUSUB,2016,18,300000.0,53938.23329225433,60294,1005.0,4.975619464623346,392099.81375543214,78804.22056856676
M100000US390410942899999,Brown Township (Delaware),COUSUB,2017,13,229900.0,67985.68783949447,63764,1469.0,3.605482717520858,294211.4111455614,81601.11535574413
M100000US390410942899999,Brown Township (Delaware),COUSUB,2018,14,173750.0,65474.89865034168,64052,1189.0,2.712639730219197,217052.74544317764,80015.32345972037
M100000US390410942899999,Brown Township (Delaware),COUSUB,2019,12,312500.0,86280.37303184911,67207,1091.0,4.649813263499338,383434.88541287737,82462.42670061841
M100000US390410942899999,Brown Township (Delaware),COUSUB,2021,13,420000.0,104972.18822334919,71839,1250.0,5.8464065479753335,486213.89821751486,83164.57198582869
M100000US390410942899999,Brown Township (Delaware),COUSUB,2022,15,335000.0,77717.9060375167,75777,1639.0,4.420866489832007,359077.4632246161,81223.32218140816
M100000US390410942899999,Brown Township (Delaware),COUSUB,2023,12,355000.0,93621.04748570023,77390,1550.0,4.587155963302752,365470.50889065384,79672.57093816253
M100000US390410942899999,Brown Township (Delaware),COUSUB,2024,13,580000.0,97171.53575465774,82938,1487.0,6.993175625165787,580000.0,82938.0
M100000US390411814099999,Concord Township (Delaware),COUSUB,2012,161,307800.0,30153.44383791292,53699,1282.0,5.731950315648336,420540.0585381152,73367.70826328215
M100000US390411814099999,Concord Township (Delaware),COUSUB,2013,188,320350.0,24453.581913855138,54079,1130.0,5.923741193439228,431368.3261288564,72820.25193919908
M100000US390411814099999,Concord Township (Delaware),COUSUB,2014,181,342000.0,22041.591295467453,56371,981.0,6.066949317911692,453169.9361313869,74694.86102240472
M100000US390411814099999,Concord Township (Delaware),COUSUB,2015,199,337500.0,28741.80548655748,58192,1604.0,5.799766290899092,446676.97886649484,77016.37556799724
M100000US390411814099999,Concord Township (Delaware),COUSUB,2016,229,358000.0,24992.694005242338,60294,1005.0,5.937572561117192,467905.777748149,78804.22056856676
M100000US390411814099999,Concord Township (Delaware),COUSUB,2017,192,369700.0,31059.11842402301,63764,1469.0,5.797942412646634,473118.56764033943,81601.11535574413
M100000US390411814099999,Concord Township (Delaware),COUSUB,2018,224,381000.0,22438.73635984918,64052,1189.0,5.948292012739649,475954.5094322341,80015.32345972037
M100000US390411814099999,Concord Township (Delaware),COUSUB,2019,238,399450.0,21521.381311785542,67207,1091.0,5.943577305935394,490121.8079301564,82462.42670061841
M100000US390411814099999,Concord Township (Delaware),COUSUB,2020,286,432500.0,22511.415200878935,66715,579.0,6.482799970021734,524206.8246712853,80861.17527848508
M100000US390411814099999,Concord Township (Delaware),COUSUB,2021,270,450500.0,28486.65823465534,71839,1250.0,6.270967023483066,521522.2884452154,83164.57198582869
M100000US390411814099999,Concord Township (Delaware),COUSUB,2022,188,514332.5,36806.21205303029,75777,1639.0,6.787448698153793,551299.1323999249,81223.32218140816
M100000US390411814099999,Concord Township (Delaware),COUSUB,2023,179,560500.0,35237.61327953991,77390,1550.0,7.242537795580825,577031.6062907366,79672.57093816253
M100000US390411814099999,Concord Township (Delaware),COUSUB,2024,171,594000.0,41196.47293898019,82938,1487.0,7.161976416118064,594000.0,82938.0
M100000US390412144899999,Delaware Township (Delaware),COUSUB,2012,24,179950.0,34769.612097541474,53699,1282.0,3.351086612413639,245861.54494455433,73367.70826328215
M100000US390412144899999,Delaware Township (Delaware),COUSUB,2013,38,221750.0,25101.660006600792,54079,1130.0,4.100482627267516,298598.1779899295,72820.25193919908
M100000US390412144899999,Delaware Township (Delaware),COUSUB,2014,55,240000.0,33641.57323242035,56371,981.0,4.257508293271363,318013.9902676399,74694.86102240472
M100000US390412144899999,Delaware Township (Delaware),COUSUB,2015,40,225000.0,27071.4218809039,58192,1604.0,3.866510860599395,297784.6525776632,77016.37556799724
M100000US390412144899999,Delaware Township (Delaware),COUSUB,2016,35,289900.0,38037.48497667518,60294,1005.0,4.808106942647693,378899.1200256659,78804.22056856676
M100000US390412144899999,Delaware Township (Delaware),COUSUB,2017,44,276550.0,22904.76086153042,63764,1469.0,4.337086757417979,353911.11679993477,81601.11535574413
M100000US390412144899999,Delaware Township (Delaware),COUSUB,2018,23,330000.0,33739.601597273315,64052,1189.0,5.1520639480422155,412244.0632877618,80015.32345972037
M100000US390412144899999,Delaware Township (Delaware),COUSUB,2019,38,317450.0,28837.115457473406,67207,1091.0,4.723466305593167,389508.4939978174,82462.42670061841
M100000US390412144899999,Delaware Township (Delaware),COUSUB,2020,38,369587.5,30893.81268629412,66715,579.0,5.53979614779285,447954.4273137541,80861.17527848508
M100000US390412144899999,Delaware Township (Delaware),COUSUB,2021,40,378950.0,31932.336386913463,71839,1250.0,5.274989907988697,438692.2779274459,83164.57198582869
M100000US390412144899999,Delaware Township (Delaware),COUSUB,2022,32,432500.0,49769.33315622543,75777,1639.0,5.707536587618934,463585.0831183476,81223.32218140816
M100000US390412144899999,Delaware Township (Delaware),COUSUB,2023,34,472500.0,38649.01907516678,77390,1550.0,6.105439979325494,486436.09986150404,79672.57093816253
M100000US390412144899999,Delaware Township (Delaware),COUSUB,2024,25,550000.0,94914.63149392004,82938,1487.0,6.631459644553763,550000.0,82938.0
M100000US390412969499999,Genoa Township (Delaware),COUSUB,2012,337,283000.0,11523.09204362486,53699,1282.0,5.270116761950875,386656.38910424494,73367.70826328215
M100000US390412969499999,Genoa Township (Delaware),COUSUB,2013,406,321250.0,15677.814581247167,54079,1130.0,5.940383513008746,432580.2240327614,72820.25193919908
M100000US390412969499999,Genoa Township (Delaware),COUSUB,2014,390,320000.0,11561.505697573237,56371,981.0,5.676677724361817,424018.65369018656,74694.86102240472
M100000US390412969499999,Genoa Township (Delaware),COUSUB,2015,423,339900.0,9983.420402769427,58192,1604.0,5.8410090734121525,449853.3484939899,77016.37556799724
M100000US390412969499999,Genoa Township (Delaware),COUSUB,2016,446,340000.0,12108.704655953612,60294,1005.0,5.639035393239792,444379.7889228231,78804.22056856676
M100000US390412969499999,Genoa Township (Delaware),COUSUB,2017,490,359950.0,13360.638688678016,63764,1469.0,5.64503481588357,460641.1371981071,81601.11535574413
M100000US390412969499999,Genoa Township (Delaware),COUSUB,2018,412,360000.0,12541.141824164757,64052,1189.0,5.620433397864235,449720.796313922,80015.32345972037
M100000US390412969499999,Genoa Township (Delaware),COUSUB,2019,449,399900.0,11922.882881120644,67207,1091.0,5.950273037034833,490673.95416515094,82462.42670061841
M100000US390412969499999,Genoa Township (Delaware),COUSUB,2020,444,405500.0,13274.940463182951,66715,579.0,6.078093382297834,491481.7743449854,80861.17527848508
M100000US390412969499999,Genoa Township (Delaware),COUSUB,2021,455,465000.0,13982.217018950292,71839,1250.0,6.472807249544119,538308.2444551057,83164.57198582869
M100000US390412969499999,Genoa Township (Delaware),COUSUB,2022,365,516000.0,25481.48817134275,75777,1639.0,6.809454055980047,553086.4806683639,81223.32218140816
M100000US390412969499999,Genoa Township (Delaware),COUSUB,2023,260,552500.0,26135.290027911084,77390,1550.0,7.13916526683034,568795.6511608063,79672.57093816253
M100000US390412969499999,Genoa Township (Delaware),COUSUB,2024,284,576450.0,34466.99609931669,82938,1487.0,6.950372567460031,576450.0,82938.0
M100000US390413351699999,Harlem Township (Delaware),COUSUB,2012,23,391900.0,46725.71251872257,53699,1282.0,7.298087487662713,535443.9536747477,73367.70826328215
